what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825853414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825855685
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402825859780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402825870358
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402825870917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825873495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825876239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825880554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825881538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825882225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825900972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402825902297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826091089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826098952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826100933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826107710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826108698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826109563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826110474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826250686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826257297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826296645
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402826296658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402826299104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826299678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826300916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402826300925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826302872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826303694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826304409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826518350
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402826521763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826527652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826528485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826570312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826631114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402826650564
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402826651846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826653704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826654586
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402826656575
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402826678185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402826679262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402826679649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402826680425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402826681520
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402826682032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826683572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826686775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826686794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826690485
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402826693646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402826706370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402826706981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826709926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826711265
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1402826726879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402826761270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402826763005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826786727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1402826786739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826788870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402826789367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402826797882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402826798870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402826814856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402826815885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402826816630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402826817527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402826818914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402826819811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402826823121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826827077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826854181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826860511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826861581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826862308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826868682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826876331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402826885927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827093548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827448109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402827540299
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402827540903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827543200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827544319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827545229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827636070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827636999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827674551
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402827675251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827676880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827679232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827681810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827682079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827682284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827682431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827682599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827682767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827682926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827683099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827683270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827683640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827683878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827684174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827684379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827684747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827684958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827685294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827685559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827686070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827686430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827686765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827687150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827687609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827688136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1402827689619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1402827690553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1402827691712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1402827692905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402827694405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1402827704234
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402827705775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827707651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402827708433
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1402907456807
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1402907456808
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1402907456809
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1402907456809
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1402907456810
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1402907456810
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1402907456810
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1402907456811
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1402907456811
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1402907456811
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1402907456829
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1402907456835
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1402907456845
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1402907456846
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1402907456846
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1402907456846
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1402907456847
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1402907456847
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1402907456848
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1402907456848
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1402907456849
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1402907456849
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1402907456850
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1402907456851
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1402907456852
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1402907456852
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1402907456853
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1402907456853
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1402907456854
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1402907456854
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1402907456855
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1402907456873
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1402907456874
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1402907456874
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1402907456874
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1402907456874
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1402907456875
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1402907456875
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1402907456876
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1402907456876
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1402907456877
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1402907456877
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1402907456877
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1402907456878
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1402907456878
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1402907456879
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1402907456879
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1402907456880
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1402907456880
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1402907456880
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1402907456881
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1402907456898
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1402907456899
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1402907456899
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1402907456900
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1402907456900
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1402907456900
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1402907456901
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1402907456902
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1402907456902
