what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101623938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101626551
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400101626691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101675799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101697599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400101697755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101701564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101829165
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400101830526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101833184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101835160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101838946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101841782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101844588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101855533
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400101856108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101863221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101866289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101866944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400101938253
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400101940336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102021955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102027094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102056771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102058567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102084119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102085686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102090935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102091858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102096195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102097372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102100565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102101829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400102105343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400102108322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102110685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102113875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102116560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102121546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102125373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102126249
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400102127872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102129901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102190803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102192760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102219064
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400102221952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102237658
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400102238378
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400102239015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102241978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1400102243258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102244274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102245043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102245894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102249894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102250843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102251673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102252207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102253039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102254419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400102255055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400102256689
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400102257143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102258870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102261652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102299917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102301015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102301937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102569285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102581552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102788146
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400102821397
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400102825868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400102840919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102841584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400102903896
