what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563539876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402563544457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402563569751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402563570338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563571786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563572717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563614063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563688936
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1402563690908
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402563692680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402563700914
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402563701669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563703302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563704211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563705050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563789694
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402563791291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402563798383
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402563798780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563799972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563800879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563801525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563810051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563813275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563814078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563815247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563896242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563896931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563923175
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402563924663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1402563927566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1402563928889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402563931095
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402563931569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563932996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563933845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402563934752
