what,kind,bundleId,bundleVersion,description,time
error,log,,,"Downloading ELF Process failed",1400002291872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002295086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400002301217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002303479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002304196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002306443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002308705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002312230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002314726
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1400002314898
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1400002319391
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400002324057
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x9038] return code: 4, 'other error'",1400002324931
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x9038, /cygdrive/c/Users/Giovanni/Desktop/fpga/aca_nios_intro/software/aca_hello/aca_hello.elf] return code: 4, 'other error'",1400002330564
error,log,,,"Downloading ELF Process failed",1400002330564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002330580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002331656
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400002332187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002336414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002349066
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1400002353605
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400002358287
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x9038] return code: 4, 'other error'",1400002359177
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x9038, /cygdrive/c/Users/Giovanni/Desktop/fpga/aca_nios_intro/software/aca_hello/aca_hello.elf] return code: 4, 'other error'",1400002364841
error,log,,,"Downloading ELF Process failed",1400002364841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002364857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002365824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002368792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002389267
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400002390406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002392543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002392575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002392684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002393776
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1400002393791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002395960
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1400002398690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002400843
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1400002403105
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400002407787
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x9038] return code: 4, 'other error'",1400002408676
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x9038, /cygdrive/c/Users/Giovanni/Desktop/fpga/aca_nios_intro/software/aca_hello/aca_hello.elf] return code: 4, 'other error'",1400002414325
error,log,,,"Downloading ELF Process failed",1400002414325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002414341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002415448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002417632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002451460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002452630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002455828
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400002457887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002460133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002462692
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1400002462910
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1400002466483
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400002470119
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1400002476127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002479076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002666446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002668568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002672109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400002672405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400003126143
