what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472372009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402472374118
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402472375097
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1402472376148
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402472381774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472383490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472385808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472387959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472388650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472390790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472392948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472396858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472398269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472398811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472401092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472403834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472408073
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402472408088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472408371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472411962
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1402472413668
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402472417902
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402472430960
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402472432597
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1402472437957
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402472439021
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1402472440062
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402472442358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472444116
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1402472446843
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1402472449541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472449888
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402472449893
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1402472451563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472456852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472457767
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402472457771
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1402472459063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472467378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472606515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472608378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472609631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472610912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472897614
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402472899421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402472929179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402472931287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402473335634
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402473336438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402473339173
