what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312033824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312038872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312040987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312042317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312048142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312049409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312090139
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402312092922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1402312115669
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402312116037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312117710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312119824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312120210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312149275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312152404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312153168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312153692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312365162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312367932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312370668
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1402312370887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312371791
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1402312373707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402312374723
