what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082372464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082381074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082651008
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400082653485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400082658447
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400082661825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082662951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082665654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082670091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082674491
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400082674667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082675654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082828039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082837049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082890073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400082898565
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400082900478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082901834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082912806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082917226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082918565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400082919158
