what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402948669231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402948672631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402948674630
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1402948674744
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402948677440
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402948678922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402948679979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402948686419
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1402948687459
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1402948690214
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1402948692511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402948696691
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1402948698645
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1402948698899
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699265
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699267
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699268
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699269
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699270
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699272
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699273
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699274
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699275
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699276
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699278
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699279
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699280
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699281
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699282
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699283
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699284
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699284
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699285
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699286
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699287
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699288
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699289
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948699290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402948699313
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1402948699322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1402948699322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1402948701250
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707534
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707544
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707546
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707547
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707548
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707549
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707550
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707551
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707552
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707552
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707553
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707554
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707555
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707557
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707558
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707559
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707560
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707561
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707561
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707562
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707563
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707564
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707565
error,log,,,"Unhandled event loop exception during blocked modal context.",1402948707566
