what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984552452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984553800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984736468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984739547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984742530
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1399984746315
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1399984749892
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1399984753377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984771895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984778523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984781756
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984783038
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984783039
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1399984783102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984783126
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1399984783137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1399984783137
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1399984783376
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1399984784299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984785062
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984785529
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984785530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984785549
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1399984785554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1399984785554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984788482
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984795786
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984795787
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984795788
error,log,,,"Unhandled event loop exception during blocked modal context.",1399984795789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984797044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1399984797054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984798235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399984802040
