what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1401221591766
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1401221591766
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1401221591767
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1401221591776
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1401221591777
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1401221591777
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1401221591777
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1401221591778
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1401221591779
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1401221591779
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1401221591780
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1401221591781
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1401221591781
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1401221591801
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1401221591802
started,bundle,com.altera.sbtgui.integration,12.1.0.177,"com.altera.sbtgui.integration",1401221591803
started,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1401221591818
started,bundle,com.altera.systemconsole,12.1.0.177,"com.altera.systemconsole",1401221591819
started,bundle,com.altera.systemconsole.designs.plugin,12.1.0.177,"com.altera.systemconsole.designs.plugin",1401221591819
started,bundle,com.altera.systemconsole.scripting,12.1.0.177,"com.altera.systemconsole.scripting",1401221591820
started,bundle,com.altera.utilities,12.1.0.177,"com.altera.utilities",1401221591821
os,sysinfo,,,"win32",1401221591823
arch,sysinfo,,,"x86",1401221591823
ws,sysinfo,,,"win32",1401221591823
locale,sysinfo,,,"it_IT",1401221591823
processors,sysinfo,,,"8",1401221591828
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1401221591828
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1401221591828
java.specification.name,sysinfo,,,"Java Platform API Specification",1401221591828
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401221591828
java.specification.version,sysinfo,,,"1.6",1401221591828
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401221591828
java.version,sysinfo,,,"1.6.0_23",1401221591828
java.vm.info,sysinfo,,,"mixed mode",1401221591828
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401221591828
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401221591828
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401221591828
java.vm.specification.version,sysinfo,,,"1.0",1401221591828
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401221591828
java.vm.version,sysinfo,,,"19.0-b09",1401221591828
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1401221594020
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1401221594622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401221597154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401222050884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401222051634
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1401222051932
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1401222052032
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1401222052107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401225193682
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1401225195634
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1401225196148
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1401225199753
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1401225199850
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1401225199852
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1401225199854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401225199969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401225207554
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1401225209772
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1401225209779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401225214346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401225226698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401225235928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401225238223
